"h","F","c","b"
0.911116295084697,10.1732237590566,3.0771694786552,13.3759135112157
1.01188652280998,11.1536218170895,8.42271750720619,9.02254937949789
0.794108266698951,12.7840076941972,18.8940473108285,9.29484679169073
0.684054170016875,9.31769935170326,1.92643395598909,11.2412135732826
1.3703825551894,12.3536307066698,15.3794391342472,10.1013512288436
1.13806684080372,11.9838683012759,19.8161618851154,15.361714025567
1.05886366643224,13.1718425556592,19.1040477505372,10.3909236482675
1.01929917386935,11.9008464526882,19.6300415449159,16.2920454043883
0.59185844801204,8.53196731701771,1.08069004366963,9.65731882505304
1.15292821100966,10.8369075508557,9.35275190333731,10.9430506129255
1.09440804107653,7.37659105901824,1.70667505915766,12.0077077674723
1.34345115269681,13.0837173875941,18.8991679554584,11.4770320947225
0.888531846719318,11.4551837301568,19.1929202682873,11.0302408906169
0.851300172896842,11.5507750958451,15.8782245679145,8.2655623840972
0.624497621812931,9.07671015254124,5.40450073586205,10.1144127151223
1.09343902590964,9.65976322148197,8.41839981647521,11.1869113570097
1.12899799791933,9.97275582786888,7.12657104186633,10.9611406157418
0.564042587870075,9.36758468569985,3.7042406704548,10.0516256628424
1.12935160220063,11.6892072002331,18.2745280914817,10.9875302174466
0.560903902219617,10.2284618448074,12.8127068047843,7.65262345204733
1.17279367169362,12.4740245227722,19.89828102839,16.0238772434154
1.01564904013775,12.9957873392577,16.7577251864437,10.649799578451
1.04878640681622,11.9664972707823,10.2613478348912,9.15953444090734
1.17960622824419,10.5877663714148,3.89639762518335,9.78290135065743
0.890790935153404,9.48549208070359,8.20531822342957,12.4293648159805
0.325701746563287,9.75002690377586,17.5406704616821,7.51728406971332
0.881730668820184,8.76357834727626,7.15506359805509,10.8895589077792
0.593249625249728,10.1066501208338,16.8178186815063,9.2805180005501
1.12189795010357,9.17741603966286,6.73682517690466,10.8122527511916
0.545014095819693,9.78854379231369,12.4625600534037,8.47148993110061
1.51919015785437,12.2083253838512,16.6747305238339,11.2098124533453
0.994750497259435,7.68200583536371,1.49678679939784,12.7242041159842
1.3222096811491,12.1811235526432,16.0931355338501,11.0437859174807
0.568138970952186,10.2638805858918,16.4834651525779,8.94144667694168
0.764546972182382,10.4077353092283,15.3514532608599,7.86600050515659
1.13865321846139,10.1972465302711,4.39179784593722,11.542710162361
0.669743530458216,10.6578030759787,13.3549673765326,8.58155640808698
0.821764211917682,9.49533114764287,7.8210593667087,11.0226881230204
0.588941553312088,9.88777470051912,14.1751089174295,8.29956260538766
0.251330952255291,10.6802068592892,19.5210811961841,8.04155491136228
