pca_0,pca_1,pca_2,pca_3,pca_4
-5.613216598525534,2.671020664124714,-0.043014385309433995,-1.5100245713451383,-0.3912528180345947
6.909158487960295,3.0346226979186373,-0.6046774836466116,-3.3268088940327285,-1.296988764602218
2.1558784063267433,5.074132262258554,-2.048263177284422,-2.184389893820789,2.1637270225142613
-13.936712617306982,4.4522212268995105,3.0160737410994742,0.9911435674560156,-1.3297360480249403
-5.5444776905643565,0.8785790955653127,-1.5034632910802772,-0.6208147179817189,-0.28238252098281014
12.277959886519552,-5.261998001814104,0.8653310343822872,-2.012443427501326,-2.363227000676521
12.263824042514646,-9.059794505319582,1.5228846989188713,0.8245897742904064,-1.2135885251023726
-14.388396747982885,3.317954080556108,2.410601268861869,1.2043572638042688,-2.291564712602591
7.968418341116671,-9.994549497340444,0.759870345953904,1.2728328769571169,0.8346330720017766
7.052795927462122,-0.9104411633875809,-1.1311937661965628,-1.6412109981612426,-1.6526730414249293
4.544253044816918,-7.737147750432256,-0.44765420749712315,-0.1817087380638071,0.6745554343848251
-5.216426774416414,-1.3891602074622005,-2.231514934179957,-0.35450309331961705,-0.010609549397599147
3.0914456595353226,-8.908110673866137,-0.5018375209011502,1.993862223613328,1.7738998671040407
-2.734232795349099,-3.096372670860525,-2.552601643669305,-0.2247665541321579,0.39059756173842197
0.06417049181243958,0.739924577844039,-2.131954070974677,-1.4693761883674108,-0.12031541905202059
15.62491185713629,9.062163126847716,-2.4090500168500117,-0.8373613435405709,-2.1171903447840865
8.047192927101158,-9.901022726536278,1.9557896622250486,0.38675091910993487,0.7031331498802059
-2.484214854382332,0.15042943718896923,-1.0352996646468333,-1.6083594179513983,-0.48437365643996955
-11.210533332879912,1.4186131035485476,-0.9432880826027121,0.4106755593849471,-0.8209168038376072
-12.196960610673456,6.388271315511849,3.3511384237245316,0.44053279093089437,0.7854575879020267
-5.017943836882423,2.022944395036879,-0.6443743448611499,-0.3697695787698353,-1.1623357511896621
-3.1481293544989266,6.974325127209311,0.621446930630423,-2.635289383459482,3.4358932655731236
-12.446028783634002,4.91982518046477,2.437942680961449,0.46798114219725273,-0.11258233207608292
2.194902493459276,-9.749981670554812,-0.7661839338348502,2.4977773337259372,2.1487999804831435
-11.611288097233432,3.4042084764382756,0.8014505531597386,0.24628592155904316,-0.29201541079022475
5.7848801136284065,-4.759118748544131,-1.6823732491797334,-0.9772679612089392,-0.26920144111369926
30.594488330463772,32.796025876690194,-0.12022126191215476,5.137649003739781,-0.7004051270685774
-9.40064569826846,-1.683899608969711,-2.7683308032265392,1.2396879371300418,-0.3000017442487168
-7.183101852064872,-4.60102911363382,-4.123571285764258,2.255008149334507,0.8000185974793547
6.97276722457347,-4.551426486122458,-0.0052754513878287635,-1.1108529035367687,-1.219071242560207
-11.700029004644456,-0.2438455160827003,-1.5098192998830957,1.2616896618121505,-1.5801062327133173
-3.379138735870368,0.22714785106242566,-1.754174956090093,-0.6527175039430738,-0.4363075079576051
13.705256691565284,-12.768281885828412,4.503919144695384,-0.896854846229745,-0.4192795208083749
3.697944034336549,12.156088683980466,-0.14977976290997144,-0.7424833032330393,3.289214798755472
-9.933196141128391,1.8250169051610907,-1.0137292191824108,-0.044274961711902566,-0.08451495463034217
-7.748922526499959,9.676164752424206,3.321369962898025,-0.7208842504694171,4.060204574393638
10.822241747174214,1.7615377190968333,2.4662350636889747,-3.9343644439585046,1.5473464222616418
3.20470854015564,-12.147166676477129,-0.1974766619202578,4.394185216709805,3.1287813273220046
-15.003317967061559,2.8332783087114435,2.455749748085636,1.460883016696663,-3.086734894710329
12.919715772209074,-9.021147961307577,1.829319215705808,1.5706346162865243,-1.6988872969645537
