pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
12.37314308527671,-2.3323852200881627,2.0624216593682125,-6.102280747656508,-1.3141765831548178,2.1971871687344717,1.7854810617230434,-0.7891471027138757
5.7683513664042225,0.19919014854281264,1.7803668301340623,-7.4637627426153,1.3402715280274022,-0.5301122412286791,0.9662593427129917,-0.6376439043213753
11.28465108515875,-0.6292600051076518,0.6533192895657837,-4.932782226020291,0.650120155356776,0.6151434767459284,0.9616777182552223,-0.45514579415674816
12.808452756110315,0.6709747837205707,5.126626648474998,-9.717770352831744,-0.6002134315637663,0.5383569219932008,1.87002203652973,-0.8713794934235732
2.8727012566702044,-2.0506417015911906,-0.22803449960122305,-6.060088349414904,1.537281972340089,0.3203928830995663,0.8985922893272208,-0.6341840739528721
11.524667058995783,-2.3155530031877696,0.17853117148656192,-4.413871080904318,-0.8440946625283701,1.8795705380498557,1.5879608027515557,-0.6047579276436341
11.212449751802342,-1.2128796354038487,0.48499428094002756,-3.8679550430260816,-0.39451153107699066,1.1374822380942593,1.015280833576526,-0.3311749040022579
10.418824394281435,-0.9855458060178581,2.14829153335986,-6.591852876762917,-0.16092752874695326,0.9837712463112249,1.432190365521757,-0.6679386184631819
7.815345072368653,0.33458059747283075,1.5723481374161814,-6.547921506249491,1.4632250851189639,-0.4021103140449026,0.7942419978071742,-0.4926211005593905
13.385249445801579,-3.6753077859481675,-2.3401606160476347,-1.0099888976427096,-2.4807871577858727,2.9363713646694554,1.8531387848864778,-0.6763497961439481
5.090976219040284,0.35923111219714254,1.6992605525832605,-8.569869926952917,1.4167999795431472,-0.7007643347093135,1.2693605687528249,-0.7607987238859186
2.5333008737002385,6.520806459499395,-10.407406568272666,11.628036048477782,11.444020736627214,-7.510535486059796,-5.769873662551287,2.300821492083795
2.6677867800032447,-3.206490291052787,-1.2282316491158511,-4.259291519602187,1.854800989462828,0.8477420000088628,0.4576997038781513,-0.4316324701444658
8.08951229054383,-1.7831477009283658,0.24598404959819828,-5.629058924782176,0.5465551697446602,0.9426909947380268,1.245352687039769,-0.6263071590754614
6.232998848864651,-4.531381886905453,-3.4816047051780514,-1.6079715725980084,0.533150620995932,2.106579514480446,0.9626533062195178,-0.37557926840194317
-0.6030552785385358,5.88196074565129,-2.8726535647726323,17.490592643131112,20.283466981409273,-7.993597228641148,-13.285914393426753,4.87606941892057
4.9361327586859405,-4.25784495457163,-2.745038387437486,-2.450843707145231,1.0222803748853904,1.7535054333941649,0.7273661448287885,-0.39668268843996773
5.395059135107524,-2.110695122127629,-0.22343700364373328,-4.303147689609932,2.1494178247227467,0.5421798150200603,0.20260019986276243,-0.25818740067708756
12.423042880975409,-2.8344043186636054,-1.2239638821527283,-2.065000283518943,-1.5835498535153345,2.273179285981541,1.5059519412078306,-0.5384259194267377
11.50168390001063,-2.0801689109433315,-0.1968347873774281,-1.97519281804402,0.2696564463741397,1.5049235296807766,0.423329805756349,-0.12692796980586424
9.449568546113515,-1.694775048594256,-0.03597739771058864,-4.30021208069875,0.32548667001965137,1.045207846929644,1.0922066522269702,-0.6097905227273221
8.588336913871945,-0.6945908436700783,0.9464603796595417,-5.615327606469821,0.8755731350195414,0.3623209670325926,0.9119298924152343,-0.4904433409204626
21.551916648735137,27.841843032525205,12.254603525947807,-21.081440381224308,-2.0294802998489057,-14.141268124268638,3.8809156133679923,-1.3863050977594271
10.123098236509184,-2.501597232649453,-0.8367466376002682,-3.60625157956256,-0.25522579826170716,1.6402843287785456,1.3212152582257222,-0.4722241197128333
13.577535067844293,-2.642136841841206,-1.6820518957497563,-0.3568119131341281,-0.7386881787102273,2.0905020687603018,0.77082947768198,-0.20787317362740676
8.811514460711464,-1.3883455883849858,-0.010393631178501249,-3.404767861959608,1.536895133426398,0.5972249978911115,0.20080146878235258,-0.0982494760977233
4.164360279341448,-3.11667638343458,-1.1459920033203896,-4.074828062652835,1.5903974171752837,1.0228839334356281,0.579068772749579,-0.4269293311107902
6.527355355108951,-3.7543435205647313,-2.275699060140144,-2.698211621144505,1.0066045344908103,1.6792181428529938,0.732743345215118,-0.3592356892854557
11.32404738602101,1.4572821915865004,2.802942984780499,-6.547505905734592,1.1110874310380061,-0.5352009949123401,0.7231820086879186,-0.406720323458493
4.319236415594846,-1.177608452173737,0.8296206637871898,-4.217117872048031,2.716380504025941,-0.151042601509509,-0.3780775330789872,-0.13649022582396217
3.915081650370743,-1.6162056740627702,0.1549395463720882,-6.426608582422644,1.407710713230025,0.25770146689359796,0.9873538157488373,-0.6450856891721815
-2.069332277427857,4.675525507503164,0.5818970650961565,-12.27094780126151,-2.6891125418009656,-3.6050268749970638,3.887253848838479,-1.8933166068501155
12.849012992399343,-0.4253066831802615,1.0411786051784717,-4.2907906322146285,0.12595790146049593,0.7637402563752544,0.9151442026311665,-0.3815024950310685
5.5386838843711805,-1.7501166232948657,0.5506193889417713,-6.649473522720171,0.8126201377573417,0.6354578061921426,1.2760631648645933,-0.7354134792506297
5.370649109193459,3.897310595834832,3.2986668045865186,-5.918590898624087,3.811845502102611,-3.0578207636376757,-0.9635137038075141,0.07700201344190113
6.027792955211423,-1.738103317615786,0.059698578504518506,-4.60024553205689,1.8807192918480315,0.4628274560153063,0.3896196753602481,-0.3713409070329868
3.9244846414258006,-0.02319789791520134,1.4300671465098063,-7.155681014876626,1.592137086958644,-0.6617981613458175,0.7854973966273321,-0.6073181923101427
5.053959738096218,-2.6648087264416116,-1.1268421733621559,-4.188733382962154,1.9895219142093836,0.8124240664005654,0.48476055130135287,-0.39367377230158074
7.550718596852786,-3.7807935969274284,-2.212099483990582,-2.152045973676603,-0.017262762909381883,1.9961014579840066,0.9715635160100764,-0.5059137322833532
8.507730888269855,-3.3931502950806918,-2.0784543216031666,-2.0813754424426536,0.47770826182197745,1.7742537769506288,0.9024678630241005,-0.35779660195665147
