"h","F","c","b"
0.524673150852323,4.37188698898535,4.22945245290175,5.77226040316746
0.705362539645284,12.9415213083848,13.8988749735698,4.98493049360695
1.69603015871253,10.4731312515214,16.8775773825066,8.7351418300299
1.51201009926153,5.1285442605149,9.64119315620628,1.60337252904428
1.58267595140496,6.10760005912744,11.3089711386012,14.573699391936
0.894213042617775,15.1042129707057,7.55533734637429,9.37400612722849
1.34443719434785,18.0941907739034,9.05736125130206,14.9238503284636
1.79877661030041,0.599145349347964,6.72280706818565,7.50214096360723
0.924101144226734,17.5708722361596,16.4732198126905,16.4528861796891
1.4048089949647,11.8477241758956,8.32485718565295,10.3859973677434
0.396524750522804,13.6617127883947,13.0102079788456,10.808675531554
0.815816906536929,6.69032991013955,14.4639578238071,15.4860200812749
0.773491766944062,14.373590814299,2.39019879851839,19.7365255846933
0.977802699245512,7.64059444586746,5.2310037444171,18.2522742065135
1.49103123565437,10.8809191330802,19.9853643642913,11.2911249965779
1.7317932312726,16.0365120676579,10.8796132122632,6.22865667096339
0.268256518582348,16.8355502877384,4.40215015513822,7.84188942355686
0.674006073118653,8.95959380851127,18.229823374562,8.52720434601651
0.457036977063399,1.38812467362732,9.43783093423699,13.0531766097236
1.01191442803247,9.87023674254306,12.3160169103125,1.39984682952054
1.99208663633326,5.65978927083779,3.16194282370852,12.5898606723815
0.590625783323776,2.81723161996342,3.44381192892906,4.19889529095381
1.89945810857462,3.71571984956972,15.6103105677001,7.05081216014223
0.336471594346222,14.6662881876109,7.69121559557971,17.3050533142115
1.16861291427631,1.87619815184735,19.3828791797161,12.3022428560711
1.22551893407945,13.0104094261769,13.7437419983209,13.7352144270437
1.29645320440177,19.1945669078268,5.50861309118918,2.42036437865463
0.128923549433239,4.65139258478303,1.7351153786236,14.2370106121001
0.0203181859687902,7.08405980467796,11.7679639801034,9.62729582265601
1.06059434995987,12.3076525419019,2.44166493919329,11.7307765151723
0.0911062429193408,3.04207783436868,15.7786930807226,19.1638295349665
1.92458306814078,9.10817914572544,17.4767066935136,15.9540365776571
0.158064232510515,19.9982538988115,12.4380460367887,5.62662379821413
1.63549460739596,8.06294305855408,5.8999886494712,4.33807130082278
1.13042950606905,2.0222961306572,10.388122334081,18.0758957594226
1.35551766450517,15.9494267574046,18.7412281516474,3.34449670456815
0.411126730951946,11.255846988759,1.2537834265735,3.79776072142995
0.227328652329743,17.0254831035854,18.0492993063643,18.8601874851331
0.604408487386536,0.486731376615352,14.9876307122933,2.57699884254835
1.80645292651607,18.5790231472347,6.38082586938399,16.9854717393173
