pca_0,pca_1
6.475467821314582,1.8207812914671089
-4.572506002500789,-0.6663034999929213
-2.4317714170156672,0.007813256769236315
-2.178000654442989,0.15227746740668555
-5.077719825874212,-1.0675528127018623
-0.7868835042228974,1.5844956615768202
-0.5900265351825613,1.504719805527456
-4.499944311513172,-0.8051003490855715
-3.1809889492068026,-0.22956433840200438
-3.8915210132955544,-0.5153632676932051
-5.235206306194688,-1.0946119755478543
-3.6977980646801214,-0.38859960778559116
0.7335000539117084,2.632271596127494
-4.5953561946334975,-0.7137103106253445
24.07298410562455,-1.4032456153461466
-4.735654359374405,-0.8520466705689415
30.549810830149948,-4.012478979429845
-5.97072081718741,-1.7158146100553173
-0.24021949400840065,0.37702598543148574
1.0078892471869147,2.703965955413586
-6.6140872689540045,-2.340265668773062
-1.812113014798255,0.5536392461783096
-0.9949440711772783,0.9949133582376625
-3.749515238402043,-0.5619482057622294
-4.1849818130245025,-0.7284619864647379
-5.059928735109467,-1.1014166674194354
1.4415872824150147,0.8154368878116961
10.998844797771566,5.9021731345717825
-5.7951255933000425,-1.5914358896351877
4.6149290457244545,0.7384068087699363
