pca_0,pca_1,pca_2,pca_3,pca_4
7.176746049627818,-3.585675942266694,-1.1546737355347627,-0.6929050068007405,-1.2848256846596169
-1.3308314600709659,1.4034950373912418,-0.5152279851262248,-2.061617644252268,-0.5345065865049046
2.195684401124518,0.548818973677091,-1.4892858695639428,-1.2034997681069801,-1.212735039896469
0.6218414652058993,-2.9848231937422467,-2.042256324511664,-0.45247865998257114,-0.07763271886656298
1.922287157915338,-4.0745322853325945,-2.0171254484661447,-1.0082458826616885,0.39628731698809205
-2.3732726997228313,0.4898017978347541,-1.111303875322469,-0.5597040638155426,-1.048675896522495
9.551969844547129,0.3102513636923094,0.6818304841421106,-4.664246970432803,-2.34321592616851
2.3852722226612677,-2.3554718549235325,-1.4987169468048887,-1.2674414296505325,-0.5157140347959942
7.209896056438565,-3.341237208412452,-0.6724655136662984,-0.837960100705172,-1.6036533975336478
6.075278181214332,-2.214110012323833,-1.9758736485971713,-1.075718495577656,-0.9484129897472089
2.8013116236374507,-3.575347861947606,-2.245805552308834,-1.1146649007322011,0.1764030773681374
3.9423275021204596,1.0982287991291528,0.4953965261787927,-4.869078637629244,-1.0829860829813625
1.6941309789699834,-1.0500567104010017,-1.6484953678663554,-1.007942708326665,-0.6823405989289802
2.627771758441816,-3.76660646007703,-0.6587548089147137,-2.7464097327127917,-0.36764331465646255
2.2482632854838194,-0.800179483393361,-1.6969293608124327,-1.9418265292565446,-0.06308152962041857
5.272438680949652,-2.3707622544265488,-0.6150840336874273,-0.7884590905118022,-1.6062195006329312
6.408399492462114,-0.3223648625126993,-0.4706387279459625,-1.140224796480405,-0.7291768948511667
2.338157445316346,-1.6330911271055208,-1.4978442474844413,-1.3939387832094967,-0.6966457682458193
0.04878044805465911,-1.9152139875403396,-1.7173784727733774,-1.4098698192828925,-0.10081428282212256
2.847592566883021,-2.8469540314889117,-1.498423993343852,-0.7202757035722225,-0.6381484605864809
4.629345483836656,-1.860921338428145,-1.8674433726110962,-0.8629001500425015,-0.8121747925506074
9.486986704650217,-1.820188403833138,1.6435996219701154,-5.551997832719292,-1.9120941485639604
2.3635624105330124,-2.680916401873835,-1.7793527136682907,-1.2529273090124085,-0.20203420978945597
-0.8438800688718768,0.738794528585207,-0.9491819785936523,-1.0823225166047572,-1.115002365747511
3.7063299083635046,-4.058887504941962,-0.7147713205822305,-2.2290884464433427,-0.382640687116772
0.9126549765934089,-2.032859156975226,-1.1893343441028081,-1.6124822157593028,-0.08656563165647446
-0.2438519383410834,0.2596300246695655,-1.4552218458805584,-0.8398998908972775,-1.007820143056204
0.32204122300664845,1.3312174472057268,-1.253069094593623,-0.9789074952263935,-1.2173538707324065
10.756856821072462,15.781184948142752,2.3344956783860313,-6.083336396582501,7.102828889239257
3.0134188680299427,1.1606800933319754,-1.247317796140765,-1.078915807306458,-1.6784689404459527
7.732978299516401,-0.44717712405291177,-1.1185855742579915,-1.3535270130018002,-2.079244499517052
7.192968345604267,2.089359901665578,-1.764171897404326,-1.0751147259103984,-1.9873518464353226
2.2011726678917665,0.7014202684097416,-0.5038333016266776,-2.7655077237905052,-0.6390634355568591
-0.12587982960045194,0.5521457908079479,-0.7082921981242584,-1.1511976777800974,-1.2294040156451849
5.461167427136504,-3.006661680148474,-2.1094900963718355,-1.4237813201697849,-0.24966339211185085
0.11466550776927492,0.49631835226905185,-0.9552498229959638,-1.8820101285985051,-0.8268891105360828
-0.6450752970916601,0.2714955772891248,-0.55226604520019,-1.2320518348385625,-1.1551283009688855
2.173550079496459,-1.6761306065040695,-1.3096626596204082,-1.664718537204455,-0.5379977179132466
3.618162057404187,-4.51359878441599,-0.39940419957919693,-2.495085169547862,-0.4189855878899035
3.6799496433855947,-3.3980648292579803,-1.735554353940294,-1.7604980802587065,-0.08067931920901397
