pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
8.332717446197192,0.3919408296618567,1.926057303133215,-6.179835354510135,1.0625907724450123,-0.34232461651510554,0.7697331317071779,-0.5173479854338676
7.4308246748267806,-0.6288060547052513,1.4069058718987602,-6.300508968858959,0.8894611799628791,0.2081466062403723,0.9866431592987228,-0.6059934623561328
4.768702027500304,-1.776844870451287,0.01028001767663468,-5.921286511389225,1.3021614282483127,0.40483985668655637,0.921688493192074,-0.5324096693705672
8.275560481208602,-1.6789327717991938,0.6274255686814959,-5.531426353377443,0.3139678122456953,0.9673696361429381,1.1795301368498048,-0.5315369337979314
9.585823883596937,0.4025148588701447,1.8708087277122414,-6.412366695501775,1.0417408852709678,-0.13191114491414263,0.8504695133151325,-0.40462326149391503
9.738342832587746,0.5402418409747411,1.8886735737207532,-6.344991581736982,1.1744989890403141,-0.217833339657637,0.8321138441041407,-0.44872699026943763
9.486861686326879,-1.2280722613361672,1.1627231713527668,-6.406148835220742,0.2567110135511643,0.8814648087604289,1.4025354989019814,-0.6771819015273585
6.265336873215761,-1.8536895060134262,0.06595398255573234,-5.6067130267232645,0.9326319697780304,0.7161588534788106,1.0488165036730803,-0.5787612731457406
10.226325592616849,-1.4088467587356874,1.1148484631904265,-5.7880520641537085,-0.06009745085373485,1.1136087108273423,1.3657661917793151,-0.6363373170631608
8.511374211727675,-0.905091729510051,0.42564463324910085,-4.176137418827916,2.16989524627575,0.19324245582344138,0.14412185117328472,-0.2337957343118812
9.063467950683103,-1.9939944880194838,0.8482095348690049,-5.559301158557196,-0.1834142699007165,1.3399216281600674,1.366350870350223,-0.6476064323202184
9.552858415544707,0.43223457740725496,2.1190077045710902,-4.090848397230864,2.4954632726168957,-0.3631432718456471,-0.45089564669403337,0.010912679711623017
10.039144240343083,-0.8711879050329965,0.378685100853424,-3.871931162442221,1.877308778250257,0.4294114479673089,0.21243898035384182,-0.14559380138348946
13.172024284936661,1.4355138526140216,2.606252655137212,-3.5839973924235826,2.477392182501312,-0.5496479018479891,-0.5456996468498387,0.15444500889077825
6.779945807676194,-0.6153088725480876,0.905038887015008,-4.595467733782347,2.4689833778977364,-0.16761693307094647,-0.06614610660434052,-0.19864056766124108
8.742862472494364,-1.2584498324591353,1.2832694944662042,-6.082345446369992,0.17925946724252495,0.8234185042867497,1.2499533850888036,-0.6545678945151254
5.851643268261812,-0.47025552862254166,1.5835561523632,-6.341853922984935,0.9794770796991168,-0.060500091504395496,0.8112192941906667,-0.5460369492292861
6.373383775513466,0.6886738875682056,2.583005824165228,-8.04628896370425,1.0334203531014754,-0.6337469230357942,1.0595876552181738,-0.6740320858755972
8.58465250237184,-1.2259125933731625,0.6161721130515055,-3.82487964707856,1.392139979150689,0.5468279479722804,0.20374578874405191,-0.14824731701090574
9.93257519752746,-1.056611096846957,0.6550098132580253,-5.100463821592227,0.49166862297803765,0.7596360174888412,1.0593170163963335,-0.5133215886477269
4.0569018662006835,-1.1270437703801262,0.901358759387242,-4.9495867623117045,2.267039350441035,-0.12112371991802531,0.013872521056439104,-0.2689298568583484
7.287067050879088,-2.0441877563324136,-0.4020107388686925,-4.033646736840686,1.83527279643759,0.7511330197855002,0.38421777146339636,-0.265076312387377
6.718539995278946,-1.6601543501950933,-0.08763736793724085,-4.3615824339056495,2.1033958531829104,0.4406340039895377,0.22763067232669243,-0.23085070681913816
8.664345487891032,-1.7567237938919131,0.3331546923473803,-3.8258078018953015,1.5186067060570594,0.8193228552442672,0.24080627538509908,-0.21945102945659348
4.951693398754319,-0.21621909585985666,1.4377589416335461,-7.40292292395167,1.2792632515201414,-0.37463227371328817,1.0235696230055813,-0.674149683100284
6.937752886124248,-0.7713562694127698,0.7751870650925665,-4.537924793163149,2.3571383403123405,-0.03475803091885962,-0.0014651689262630474,-0.20269455871842293
8.954598464937806,-0.438241045133415,0.560963451642122,-4.237302319834199,2.151796784724236,-0.004658039504713594,0.051050639726012786,-0.12319526992261931
10.413193477543583,-2.3662033598529493,0.5018574389521793,-5.191869847748116,-0.5772503465175125,1.7646306390239683,1.5841609098866645,-0.851667126815017
8.675408497561572,-0.0037497516847179962,1.198689272328676,-6.27752361149841,1.3331760995272512,-0.10474328335619855,0.8694739180982511,-0.47503087587063303
8.57141171083568,0.047304630935369595,1.38383206865964,-5.904443983672011,1.2059513765481222,-0.09844405562609443,0.7240157703324392,-0.3712030044380101
5.008842303488676,-1.7597658478828013,0.0541353170447491,-4.788960780599867,1.9015732995416297,0.3387252915609152,0.3347376330816411,-0.3257211270559301
5.371836909854299,-0.5695712570056772,1.4850403303582764,-5.261351070829315,2.3136727999266604,-0.22476755315154345,0.00034676644043825827,-0.23531746523629724
8.934126449724152,-1.7073850169245381,0.008304231019253832,-4.419200846945921,0.39204366464022966,1.0007791055834843,1.0363345858319724,-0.5197251742423902
7.495019890744353,0.34989021849917445,1.8875937336924808,-6.534843074670326,1.296076667976824,-0.3606782047509603,0.7520037552715522,-0.5078253070081852
5.633327316520378,-0.5218667665439746,0.970090423422474,-5.205091862751189,2.3135049316898617,-0.30977102730352557,0.13058697060958432,-0.34654609951806986
4.091537670438893,-0.8210150121854837,2.0763741740059447,-8.114910323513755,0.7277329729742794,0.021698313274452295,1.2692461969328102,-0.8192072295462416
10.149762277388591,-1.0580276124169308,0.3452792416892881,-3.20619896140016,0.45670063309531905,0.7829064057962777,0.5727564271299493,-0.3198174620525316
6.23990393237126,-4.434595899277314,-3.4747074389961963,-2.225303375905399,0.10837342459439667,2.111342880749656,1.275002435020729,-0.5923060412982019
8.513103800299973,0.07605750981512881,1.4287114282709787,-6.206212080129941,1.2589175029872066,-0.15042707972175923,0.8308856911751783,-0.5037730204545491
5.6294259294206865,-1.4884294892074736,0.2766992534478157,-4.74559799697546,2.10318010759455,0.20229615404103107,0.18629686367852918,-0.26175365022371133
