"h","F","c","b"
-0.950653698295355,-11.2562260220293,4.22945245290175,-9.95313599333167
-0.589274920709431,5.88304261676967,13.8988749735698,-11.610672645038
1.39206031742506,0.946262503042817,16.8775773825066,-3.71549088414758
1.02402019852307,-9.7429114789702,9.64119315620628,-18.7297420441173
1.16535190280993,-7.78479988174513,11.3089711386012,8.57620924618095
-0.211573914764449,10.2084259414114,7.55533734637429,-2.37051341636106
0.688874388695695,16.1883815478068,9.05736125130206,9.31336911255494
1.59755322060082,-18.8017093013041,6.72280706818565,-6.31128218187951
-0.151797711546533,15.1417444723193,16.4732198126905,12.5323919572402
0.809617989929393,3.69544835179113,8.32485718565295,-0.240005541592836
-1.20695049895439,7.3234255767893,13.0102079788456,0.649843224324286
-0.368366186926141,-6.61934017972089,14.4639578238071,10.4968843816314
-0.453016466111876,8.7471816285979,2.39019879851839,19.4453170204069
-0.0443946015089751,-4.71881110826507,5.2310037444171,16.3205772768706
0.982062471308745,1.76183826616034,19.9853643642913,1.66552630858496
1.46358646254521,12.0730241353158,10.8796132122632,-8.99230174534023
-1.4634869628353,13.6711005754769,4.40215015513822,-5.59602226619609
-0.651987853762694,-2.08081238297746,18.229823374562,-4.15325400838628
-1.0859260458732,-17.2237506527454,9.43783093423699,5.37510865204968
0.023828856064938,-0.259526514913887,12.3160169103125,-19.1582172010094
1.98417327266652,-8.68042145832442,3.16194282370852,4.39970667869784
-0.818748433352448,-14.3655367600732,3.44381192892906,-13.265483597992
1.79891621714924,-12.5685603008606,15.6103105677001,-7.26144808391109
-1.32705681130756,9.33257637522183,7.69121559557971,14.326428029919
0.337225828552619,-16.2476036963053,19.3828791797161,3.79419548646547
0.451037868158892,6.02081885235384,13.7437419983209,6.8109777411446
0.592906408803537,18.3891338156536,5.50861309118918,-17.0097592028324
-1.74215290113352,-10.6972148304339,1.7351153786236,7.86739076231606
-1.95936362806242,-5.83188039064407,11.7679639801034,-1.83727195230313
0.12118869991973,4.61530508380383,2.44166493919329,2.59110845299438
-1.81778751416132,-13.9158443312626,15.7786930807226,18.2396411262453
1.84916613628157,-1.78364170854911,17.4767066935136,11.4821822687518
-1.68387153497897,19.9965077976231,12.4380460367887,-10.2597393721808
1.27098921479192,-3.87411388289183,5.8999886494712,-12.9724814719521
0.260859012138098,-15.9554077386856,10.388122334081,15.9492542303633
0.711035329010338,11.8988535148092,18.7412281516474,-15.064217464067
-1.17774653809611,2.51169397751801,1.2537834265735,-14.1099774285685
-1.54534269534051,14.0509662071709,18.0492993063643,17.6003947055433
-0.791183025226928,-19.0265372467693,14.9876307122933,-16.6800024367403
1.61290585303213,17.1580462944694,6.38082586938399,13.6536247143522
