"h","F","c","b"
0.216826152900618,13.1523241159888,17.6531720265841,5.14252285708704
1.31038595503976,11.490626565828,17.6749029236849,10.7997998749059
1.83401945237057,14.189682919263,18.698158649898,16.5697196994465
0.265212409589967,11.8647587059011,12.6490360494014,3.817135801895
1.71755812286089,7.93236350775699,15.0917242654634,19.7573476821584
0.646995625376878,13.8139202536026,18.0332337429194,10.9102068879065
-0.660491417840033,12.0093457426893,1.78625756568436,-6.95736721586296
0.553111166740616,11.2228533474525,8.63613786012825,7.69881055464377
1.87868296988265,10.8508669485509,11.1442220337593,14.1253754276522
0.775351900427109,15.8544038559818,10.9901901362207,17.6862114746767
0.971945679968773,10.1932251855412,19.1802008487382,8.34902119239042
-1.4420168827735,11.3774656445425,1.63992161885338,5.8819339767417
-1.58866540809899,7.1752420319368,2.89160597090169,-19.4971490843713
1.03412878208007,10.9305659621354,13.9614270651213,13.4252063203539
-0.649081129217031,11.1665554480506,17.30927769743,-19.8193419783939
-1.11735883920014,13.0683739761462,6.02214441198698,2.18255126937053
-0.725207161638242,9.96531542977033,11.809189054654,-18.0249712925839
-1.18856845924374,10.6172414566269,17.0177318633713,-9.61402397004512
1.18036045894567,14.6861633829178,7.74425869268566,18.4817501919905
-1.22393012261056,13.6114849294372,7.99996411125418,-11.7547645644085
1.70866193171108,11.825751265654,9.02554886441655,18.4498418613263
1.62936319078785,10.2910289298183,6.55987182378019,15.0269076326278
0.398375615164431,15.127701613259,2.01232364549568,1.2075848811199
1.36126328464371,12.7940160789,12.727012164637,18.8276801241432
-1.85398991832457,16.0581001609452,13.3346811388855,-18.5240106475241
-1.8610440760739,11.4290317039235,8.15882230890231,-13.8590502422701
-1.24580486137571,8.11034995281842,3.17726677766402,-15.5873252308682
-1.25439956476605,10.7373010824423,14.9833278393581,-18.4939025814959
1.48617495815923,14.4210485098717,15.3781265780391,11.1996798485395
-1.47787861649812,11.2551460235962,14.8079657826947,-8.73102356694264
1.47327519430935,8.74487632221652,16.0539419362959,16.1512690056965
-1.17595233311979,12.3713980745556,3.06822438796165,-0.583248957060817
1.71092356460956,14.7757406174278,14.7234588312549,15.611155050931
0.694268138591762,9.24429980572044,14.5003100108422,10.2147100274927
-1.62416325452517,7.79966587681756,3.70002804657002,-5.26463311114997
-1.24237494768735,8.66864476847376,4.87517102313745,-10.2390812291344
1.81183797646323,9.82581043631002,14.1790719832027,13.329242853521
-1.9191320046238,9.58788057634255,15.8469263432037,-17.3304682378165
-0.882462497463246,11.6765828454164,2.50504762331976,-16.5272771738629
-1.63861578812415,11.7445264630297,7.6340886151113,-19.9950670650964
