"h","F","c","b"
0.652609187379574,8.74440238163885,7.97061114486552,14.3390065291502
-0.592668703686193,16.3142400615359,11.7830221715898,-15.8672505489677
1.32027791841824,13.2194936536331,7.15807807626956,3.05887005402375
-1.65198912094663,14.6733204133304,11.9981257551551,-0.568308943756303
0.501612158144935,12.2362421381966,12.2331232418636,5.84063988332873
-0.332404489826285,12.841470638661,3.81350532696598,-6.73299015160271
-1.13902555082104,5.99501192936737,5.12821027384262,-17.122185066958
-1.98400822595567,14.6131677681312,4.56543403912939,-14.6278943210225
-1.90144002618726,0.290169261269646,3.20984677118111,-0.22141087318818
-0.844590243974195,9.8152372051204,6.96161512441448,-7.44455165356019
0.0629126164920124,16.2042371578657,2.59682132895164,17.9828876221821
-1.03029249498021,14.4379105946144,12.8833655204675,-8.07806829621984
0.536871591665766,15.4194401052654,12.93605525068,3.59884274480233
0.0737382579452786,11.4678102347731,9.91742818949495,-10.1308416779216
-0.812172669001808,12.6128161137813,17.7415257064632,-12.5992816685446
-1.84092701743436,9.9764567346833,19.0227429024546,-6.97943867495978
-0.713430375188305,9.0125859491685,9.5536376383714,7.37117171413818
-0.447043810754036,5.55906591708062,4.73826764890099,-13.152127039532
-0.0345774576012676,9.22880689609575,15.5817883166956,0.0383058236517257
0.724940463679574,5.04406875938619,4.27806375791926,12.2605685993508
0.623895458944173,6.56403046555154,2.77957854100988,12.5883511120801
-0.385777928081136,5.19549382428276,4.85121023845543,-1.25869045681241
-0.871900247429671,12.0893321255759,12.3869566085306,4.96004909434813
-0.620021036127582,2.79068897446712,7.14456933759887,-1.79809283930808
1.74843915166349,12.5833518809039,1.22930477362548,15.7275177812662
-0.27559602742036,6.76205013602404,8.49929963834525,19.3195006242653
0.669540219439067,10.7697286591392,15.2391537218434,-2.64210136149521
-1.49602589469356,14.2458403015793,16.1911671306934,-16.1454498960826
1.53527622033005,7.71958766418304,9.72793687711237,12.1910475037392
1.365909817964,13.0156495534199,2.6725554919853,16.4337314536669
0.394968326984889,11.1527118543005,5.30596444858396,7.57081699620743
-1.73300708830357,5.89637975859598,5.50849998724485,3.60680440081662
-0.605430980532635,19.7411137772329,16.5008327186678,-2.00911724880748
-0.302921446099467,11.620035858517,4.11657020608378,-17.3200219735045
-0.704643201071106,9.53221012352792,10.1949001612434,-11.239853264543
0.968239152377818,15.9279701111728,1.20550113986444,8.41530475682595
-1.83869030978925,11.4118004810475,11.1368500025237,-16.8542907590646
1.21490667854688,9.70072085511381,19.3298302441638,15.5591528560824
0.268618499303742,8.88881404505316,1.72922135531504,4.19702750583321
1.59083756368007,12.3886904556115,18.8479203060013,1.81095545878634
